time,amount_of_infected,amount_of_susceptible,amount_of_contagious,amount_of_critically_infected,amount_of_dead
1,1,199,1,0,0
2,1,199,1,0,0
3.0,5,195,5,0,0
4.0,30,170,30,8,0
5.0,86,114,86,19,0
6.0,144,56,144,27,0
7.0,170,30,170,33,0
8.0,193,7,193,38,0
9.0,198,2,198,39,0
10.0,198,1,198,39,0
11.0,198,1,198,39,0
12.0,198,1,198,39,0
13.0,194,1,194,39,0
14.0,178,0,178,40,0
15.0,133,0,133,40,0
16.0,83,0,83,40,0
17.0,63,0,63,40,0
18.0,37,0,37,32,8
19.0,22,0,22,21,19
20.0,13,0,13,13,27
21.0,7,0,7,7,33
22.0,2,0,2,2,38
23.0,1,0,1,1,39
24.0,1,0,1,1,39
25.0,1,0,1,1,39
26.0,1,0,1,1,39
27.0,1,0,1,1,39
28.0,0,0,0,0,40
29.0,0,0,0,0,40
30.0,0,0,0,0,40
31.0,0,0,0,0,40
32.0,0,0,0,0,40
33.0,0,0,0,0,40
34.0,0,0,0,0,40
35.0,0,0,0,0,40
36.0,0,0,0,0,40
37.0,0,0,0,0,40
38.0,0,0,0,0,40
39.0,0,0,0,0,40
40.0,0,0,0,0,40
41.0,0,0,0,0,40
42.0,0,0,0,0,40
43.0,0,0,0,0,40
44.0,0,0,0,0,40
45.0,0,0,0,0,40
46.0,0,0,0,0,40
47.0,0,0,0,0,40
48.0,0,0,0,0,40
49.0,0,0,0,0,40
50.0,0,0,0,0,40
51.0,0,0,0,0,40
52.0,0,0,0,0,40
53.0,0,0,0,0,40
54.0,0,0,0,0,40
55.0,0,0,0,0,40
56.0,0,0,0,0,40
57.0,0,0,0,0,40
58.0,0,0,0,0,40
59.0,0,0,0,0,40
60.0,0,0,0,0,40
61.0,0,0,0,0,40
62.0,0,0,0,0,40
63.0,0,0,0,0,40
64.0,0,0,0,0,40
65.0,0,0,0,0,40
66.0,0,0,0,0,40
67.0,0,0,0,0,40
68.0,0,0,0,0,40
69.0,0,0,0,0,40
70.0,0,0,0,0,40
71.0,0,0,0,0,40
72.0,0,0,0,0,40
73.0,0,0,0,0,40
74.0,0,0,0,0,40
75.0,0,0,0,0,40
76.0,0,0,0,0,40
77.0,0,0,0,0,40
78.0,0,0,0,0,40
79.0,0,0,0,0,40
80.0,0,0,0,0,40
81.0,0,0,0,0,40
82.0,0,0,0,0,40
83.0,0,0,0,0,40
84.0,0,0,0,0,40
85.0,0,0,0,0,40
86.0,0,0,0,0,40
87.0,0,0,0,0,40
88.0,0,0,0,0,40
89.0,0,0,0,0,40
90.0,0,0,0,0,40
91.0,0,0,0,0,40
92.0,0,0,0,0,40
93.0,0,0,0,0,40
94.0,0,0,0,0,40
95.0,0,0,0,0,40
96.0,0,0,0,0,40
97.0,0,0,0,0,40
98.0,0,0,0,0,40
99.0,0,0,0,0,40
100.0,0,0,0,0,40
