time,amount_of_infected,amount_of_susceptible,amount_of_contagious,amount_of_critically_infected,amount_of_dead
1,1,199,1,0,0
2.0,4,196,4,0,0
3.0,8,192,8,3,0
4.0,21,179,21,7,0
5.0,48,152,48,10,0
6.0,86,114,86,12,0
7.0,131,69,131,17,0
8.0,159,41,159,26,0
9.0,173,27,173,30,0
10.0,188,11,188,37,0
11.0,194,5,194,39,0
12.0,195,1,195,39,0
13.0,195,0,195,39,0
14.0,186,0,186,39,0
15.0,162,0,162,39,0
16.0,126,0,126,39,0
17.0,83,0,83,36,3
18.0,60,0,60,32,7
19.0,47,0,47,29,10
20.0,36,0,36,27,12
21.0,27,0,27,22,17
22.0,14,0,14,13,26
23.0,9,0,9,9,30
24.0,2,0,2,2,37
25.0,0,0,0,0,39
26.0,0,0,0,0,39
27.0,0,0,0,0,39
28.0,0,0,0,0,39
29.0,0,0,0,0,39
30.0,0,0,0,0,39
31.0,0,0,0,0,39
32.0,0,0,0,0,39
33.0,0,0,0,0,39
34.0,0,0,0,0,39
35.0,0,0,0,0,39
36.0,0,0,0,0,39
37.0,0,0,0,0,39
38.0,0,0,0,0,39
39.0,0,0,0,0,39
40.0,0,0,0,0,39
41.0,0,0,0,0,39
42.0,0,0,0,0,39
43.0,0,0,0,0,39
44.0,0,0,0,0,39
45.0,0,0,0,0,39
46.0,0,0,0,0,39
47.0,0,0,0,0,39
48.0,0,0,0,0,39
49.0,0,0,0,0,39
50.0,0,0,0,0,39
51.0,0,0,0,0,39
52.0,0,0,0,0,39
53.0,0,0,0,0,39
54.0,0,0,0,0,39
55.0,0,0,0,0,39
56.0,0,0,0,0,39
57.0,0,0,0,0,39
58.0,0,0,0,0,39
59.0,0,0,0,0,39
60.0,0,0,0,0,39
61.0,0,0,0,0,39
62.0,0,0,0,0,39
63.0,0,0,0,0,39
64.0,0,0,0,0,39
65.0,0,0,0,0,39
66.0,0,0,0,0,39
67.0,0,0,0,0,39
68.0,0,0,0,0,39
69.0,0,0,0,0,39
70.0,0,0,0,0,39
71.0,0,0,0,0,39
72.0,0,0,0,0,39
73.0,0,0,0,0,39
74.0,0,0,0,0,39
75.0,0,0,0,0,39
76.0,0,0,0,0,39
77.0,0,0,0,0,39
78.0,0,0,0,0,39
79.0,0,0,0,0,39
80.0,0,0,0,0,39
81.0,0,0,0,0,39
82.0,0,0,0,0,39
83.0,0,0,0,0,39
84.0,0,0,0,0,39
85.0,0,0,0,0,39
86.0,0,0,0,0,39
87.0,0,0,0,0,39
88.0,0,0,0,0,39
89.0,0,0,0,0,39
90.0,0,0,0,0,39
91.0,0,0,0,0,39
92.0,0,0,0,0,39
93.0,0,0,0,0,39
94.0,0,0,0,0,39
95.0,0,0,0,0,39
96.0,0,0,0,0,39
97.0,0,0,0,0,39
98.0,0,0,0,0,39
99.0,0,0,0,0,39
100.0,0,0,0,0,39
