time,amount_of_infected,amount_of_susceptible,amount_of_contagious,amount_of_critically_infected,amount_of_dead
1.0,5,95,5,0,0
2.0,13,87,13,1,0
3.0,39,61,39,4,0
4.0,75,25,75,11,0
5.0,91,9,91,13,0
6.0,94,6,94,13,0
7.0,96,4,96,13,0
8.0,97,3,97,14,0
9.0,98,2,98,14,0
10.0,98,1,98,14,0
11.0,95,0,95,14,0
12.0,88,0,88,14,0
13.0,65,0,65,14,0
14.0,36,0,36,14,0
15.0,22,0,22,14,0
16.0,18,0,18,13,1
17.0,13,0,13,10,4
18.0,6,0,6,3,11
19.0,3,0,3,1,13
20.0,2,0,2,1,13
21.0,1,0,1,1,13
22.0,0,0,0,0,14
23.0,0,0,0,0,14
24.0,0,0,0,0,14
25.0,0,0,0,0,14
26.0,0,0,0,0,14
27.0,0,0,0,0,14
28.0,0,0,0,0,14
29.0,0,0,0,0,14
30.0,0,0,0,0,14
31.0,0,0,0,0,14
32.0,0,0,0,0,14
33.0,0,0,0,0,14
34.0,0,0,0,0,14
35.0,0,0,0,0,14
36.0,0,0,0,0,14
37.0,0,0,0,0,14
38.0,0,0,0,0,14
39.0,0,0,0,0,14
40.0,0,0,0,0,14
41.0,0,0,0,0,14
42.0,0,0,0,0,14
43.0,0,0,0,0,14
44.0,0,0,0,0,14
45.0,0,0,0,0,14
46.0,0,0,0,0,14
47.0,0,0,0,0,14
48.0,0,0,0,0,14
49.0,0,0,0,0,14
50.0,0,0,0,0,14
51.0,0,0,0,0,14
52.0,0,0,0,0,14
53.0,0,0,0,0,14
54.0,0,0,0,0,14
55.0,0,0,0,0,14
56.0,0,0,0,0,14
57.0,0,0,0,0,14
58.0,0,0,0,0,14
59.0,0,0,0,0,14
60.0,0,0,0,0,14
61.0,0,0,0,0,14
62.0,0,0,0,0,14
63.0,0,0,0,0,14
64.0,0,0,0,0,14
65.0,0,0,0,0,14
66.0,0,0,0,0,14
67.0,0,0,0,0,14
68.0,0,0,0,0,14
69.0,0,0,0,0,14
70.0,0,0,0,0,14
71.0,0,0,0,0,14
72.0,0,0,0,0,14
73.0,0,0,0,0,14
74.0,0,0,0,0,14
75.0,0,0,0,0,14
76.0,0,0,0,0,14
77.0,0,0,0,0,14
78.0,0,0,0,0,14
79.0,0,0,0,0,14
80.0,0,0,0,0,14
81.0,0,0,0,0,14
82.0,0,0,0,0,14
83.0,0,0,0,0,14
84.0,0,0,0,0,14
85.0,0,0,0,0,14
86.0,0,0,0,0,14
87.0,0,0,0,0,14
88.0,0,0,0,0,14
89.0,0,0,0,0,14
90.0,0,0,0,0,14
91.0,0,0,0,0,14
92.0,0,0,0,0,14
93.0,0,0,0,0,14
94.0,0,0,0,0,14
95.0,0,0,0,0,14
96.0,0,0,0,0,14
97.0,0,0,0,0,14
98.0,0,0,0,0,14
99.0,0,0,0,0,14
100.0,0,0,0,0,14
